,title,author,publisher,isbn13,pubDate,categoryId,categoryName,description,cover,text,Keyword,genres,mood,interest
0,지박소년 하나코 군 17 (특장판) - 초판 한정 홀로그램 양면 책갈피 + 선착순 한정 아크릴 스탠딩 POP,아이다이로,서울미디어코믹스(서울문화사),,2022-05-31,4134,만화,"하나코가 있는 ""경계""로 통하는 단서를 찾는 네네 일행. 저주받은 【빨간 집】에서 만난 꼬마는 어린 시절의 츠카사였다. 츠카사와 함께 집에서 탈출을 시도하지만 앞이 가로막히는데….",https://image.aladin.co.kr/product/29299/54/coversum/k832837500_1.jpg,하나코가 있는  경계 로 통하는 단서를 찾는 네네 일행  저주받은  빨간 집 에서 만난 꼬마는 어린 시절의 츠카사였다  츠카사와 함께 집에서 탈출을 시도하지만 앞이 가로막히는데  ,['경계' '꼬마' '단서' '시도' '시절' '일행' '저주' '츠카사' '탈출'],['역사'],['열망'],"['사랑', '가족']"
1,나의 히어로 아카데미아 35 (한정판) - ‘토도로키’일러스트 카드 + 아크릴 일러스트 보드,호리코시 코헤이,서울미디어코믹스(서울문화사),,2022-08-31,4133,만화,"고상한 소리만 판치는 초인사회 안에서 묵인당하고 규탄받아온 우리 비틀린 이들의 마음 하나하나가 폭발한 결과가, 바로 이 참상이잖아? 그러니 말이지, 싹 다 불태우고 웃어보자고!",https://image.aladin.co.kr/product/30003/98/coversum/k542838358_1.jpg,고상한 소리만 판치는 초인사회 안에서 묵인당하고 규탄받아온 우리 비틀린 이들의 마음 하나하나가 폭발한 결과가  바로 이 참상이잖아  그러니 말이지  싹 다 불태우고 웃어보자고 ,['결과' '규탄' '마음' '묵인' '사회' '소리' '참상' '초인' '폭발' '하나하나'],"['시대', '예술']",[],"['사회', '동물']"
2,나의 히어로 아카데미아 34 (한정판) - ‘미도리야’일러스트 카드 + 아크릴 일러스트 보드,호리코시 코헤이,서울미디어코믹스(서울문화사),,2022-08-31,4133,만화,일본의 구원 요청…. 무엇보다 올마이트가 직접 부탁한 건데. 안 갈 수 없지. 세계에 위협이 될 수 있는 올 포 원은 여기서 반드시 제거한다! 자유의 이름으로 이 스타 앤 스트라이프가 말이야!,https://image.aladin.co.kr/product/30003/82/coversum/k922838257_1.jpg,일본의 구원 요청   무엇보다 올마이트가 직접 부탁한 건데  안 갈 수 없지  세계에 위협이 될 수 있는 올 포 원은 여기서 반드시 제거한다  자유의 이름으로 이 스타 앤 스트라이프가 말이야 ,['구원' '마이트' '부탁' '세계' '스타' '스트라이프' '요청' '위협' '이름' '일본' '자유' '제거'],['동화'],"['용기', '우울', '불행', '행복', '열정', '자유', '불안']","['심리', '가족', '동물', '그림']"
3,괴수 8호 6 (일러스트 카드 2종 + 캐릭터 일러스트 카드 포함 특장판),마츠모토 나오야,서울미디어코믹스(서울문화사),,2022-04-29,3724,만화,"괴수 9호와 조우했으나 변신이 되지 않아 위기에 몰린 히비노 카프카. 그때 나타난 시노미야 키코루와 함께 괴수 9호와 대치하지만, 변신이 되지 않는 이유가 카프카 자신의 두려움 때문임을 깨닫는다. 한편, 나루미 대장의 앞에도 나타난 괴수 9호가 전투 도중 진화를 이루는데…?!",https://image.aladin.co.kr/product/29263/62/coversum/k802837705_1.jpg,괴수  호와 조우했으나 변신이 되지 않아 위기에 몰린 히비노 카프카  그때 나타난 시노미야 키코루와 함께 괴수  호와 대치하지만  변신이 되지 않는 이유가 카프카 자신의 두려움 때문임을 깨닫는다  한편  나루미 대장의 앞에도 나타난 괴수  호가 전투 도중 진화를 이루는데   ,"['괴수' '그때' '나루미' '대장' '대치' '도중' '두려움' '문임' '변신' '시노미야' '위기' '이유' '자신' '전투'
 '조우' '진화' '카프카' '키코' '한편' '호가' '히비노']","['전쟁', '로맨스', '역사']","['희망', '용기', '불안', '불행', '자유']","['시간', '일상', '영화', '사진', '인생', '동물', '자연', '관계']"
4,"주술회전 19 (초판한정 캐릭터 일러스트 카드 + 선착순 한정 옷코츠 유타,젠인 마키 학생증 포함 특장판) - 도쿄 제1콜로니 -화내는 남자-",아쿠타미 게게,서울미디어코믹스(서울문화사),,2022-06-28,4133,만화,"사멸회유(死滅回游)에 구멍이 될 《룰》, 즉 총칙을 추가하기 위해 100점을 가진 플레이어 히구루마 히로미로 타깃을 정한 이타도리와 후시구로. 그러나 도쿄 제1콜로니에 돌입할 때, 두 사람은 뿔뿔이 흩어지고 만다. 각자 협력자를 구해 히구루마 쪽으로 향하지만――?!",https://image.aladin.co.kr/product/29651/79/coversum/k742838881_1.jpg,사멸회유      에 구멍이 될  룰   즉 총칙을 추가하기 위해    점을 가진 플레이어 히구루마 히로미로 타깃을 정한 이타도리와 후시구로  그러나 도쿄 제 콜로니에 돌입할 때  두 사람은 뿔뿔이 흩어지고 만다  각자 협력자를 구해 히구루마 쪽으로 향하지만    ,"['구멍' '도리' '도쿄' '돌입' '루마' '사람' '사멸' '시구' '이타' '총칙' '추가' '콜로니' '타깃' '플레이어'
 '협력자' '회유' '히로미']","['동화', '판타지', '철학', '미스터리']","['불행', '도전']","['동물', '시', '그림', '관계', '정치']"
5,지박소년 하나코 군 18 (특장판) - 초판한정 홀로그램 양면 책갈피 + 선착순 한정 아크릴 스탠딩 POP,아이다이로,서울미디어코믹스(서울문화사),,2022-11-23,4134,만화,"저세상과 이 세상이 단절되면서 뿔뿔이 흩어졌던 하나코와 간신히 다시 만난 네네. 그러나 각자의 감정이 고조된 나머지, 서로 부딪치고 만다. 한편, 코우 일행은 7대 불가사의 중 6번째의 습격을 받는데….",https://image.aladin.co.kr/product/30409/19/coversum/k402830269_1.jpg,저세상과 이 세상이 단절되면서 뿔뿔이 흩어졌던 하나코와 간신히 다시 만난 네네  그러나 각자의 감정이 고조된 나머지  서로 부딪치고 만다  한편  코우 일행은  대 불가사의 중  번째의 습격을 받는데  ,['각자' '감정' '고조' '나머지' '단절' '만다' '불가사의' '세상' '습격' '일행' '저세상' '코우' '한편'],"['역사', '철학', '과학']","['도전', '행복', '희망']","['일상', '생각', '심리', '가족', '시간', '사랑', '자연']"
6,도쿄 에일리언즈 4 (초판 한정 홀로그램 양면 일러스트 카드 + 선착순 한정 아크릴 일러스트 카드 포함 특장판),NAOE,서울미디어코믹스(서울문화사),,2022-10-25,4133,만화,"어렸을 때, 하쿠긴의 공격을 받은 자신과 여동생을 구한 건 군지 아키라라고 확신한 텐쿠바시 쇼우. 그러나 크리스티나가 텐쿠바시에게 밝힌 건 그것과는 다른 극비 정보였다. 한편, 군지 아키라는 텐쿠바시에게 도움이 되고자 매일 특훈에 매진하는데….",https://image.aladin.co.kr/product/30230/52/coversum/k172839306_1.jpg,어렸을 때  하쿠긴의 공격을 받은 자신과 여동생을 구한 건 군지 아키라라고 확신한 텐쿠바시 쇼우  그러나 크리스티나가 텐쿠바시에게 밝힌 건 그것과는 다른 극비 정보였다  한편  군지 아키라는 텐쿠바시에게 도움이 되고자 매일 특훈에 매진하는데  ,"['공격' '군지' '극비' '도움' '매진' '바시' '쇼우' '아키' '아키라' '여동생' '자신' '정보' '크리스티나'
 '특훈' '한편' '확신']","['철학', '시대', '판타지']","['슬픔', '열망', '긍정', '우울']","['심리', '음악', '시', '사회', '시간', '가족', '사진', '인생', '미술', '영화', '자연']"
7,주술회전 21 (초판한정 스페셜 일러스트 카드 + 선착순 한정 후시구로 메구미 포토 카드 포함 특장판) - 도쿄 제2콜로니 -호운-,아쿠타미 게게,서울미디어코믹스(서울문화사),,2022-12-30,4133,만화,"고득점을 소지한 카시모를 노리고 도쿄 제2콜로니로 향한 하카리와 판다. 하지만 돌입할 때 갈라지면서, 하카리는 만화가 지망생인 플레이어 샤를과 대치하게 된다! 한편, 예기치 않게 카시모와 조우한 판다는 압도적인 역량차로 인해 궁지에 내몰리는데…?!",https://image.aladin.co.kr/product/30763/42/coversum/k522830559_1.jpg,고득점을 소지한 카시모를 노리고 도쿄 제 콜로니로 향한 하카리와 판다  하지만 돌입할 때 갈라지면서  하카리는 만화가 지망생인 플레이어 샤를과 대치하게 된다  한편  예기치 않게 카시모와 조우한 판다는 압도적인 역량차로 인해 궁지에 내몰리는데   ,"['고득점' '궁지' '대치' '도쿄' '돌입' '만화' '샤를' '소지' '시모' '압도' '역량' '예기' '조우' '지망'
 '콜로니' '판다' '플레이어' '하카리' '한편']","['전쟁', '동화', '시대', '판타지']","['긍정', '슬픔', '희망']","['동물', '자연', '심리', '가족', '관계', '일상']"
8,괴수 8호 8 (일러스트 카드 + 스페셜 일러스트 카드 2종 포함 특장판),마츠모토 나오야,서울미디어코믹스(서울문화사),,2022-12-29,3724,만화,"식별 괴수 병기를 완벽하게 다루기 위해 훈련을 이어가는 이치카와 레노. 드디어 훈련 성과를 보이기 위한 괴수 토벌 테스트가 시작됐다. 한편, 레노의 성장을 목도한 이하루는 성장하지 않는 자신의 성적에 고뇌하며 복잡한 마음을 품고 있었다.",https://image.aladin.co.kr/product/30695/42/coversum/k622830840_1.jpg,식별 괴수 병기를 완벽하게 다루기 위해 훈련을 이어가는 이치카와 레노  드디어 훈련 성과를 보이기 위한 괴수 토벌 테스트가 시작됐다  한편  레노의 성장을 목도한 이하루는 성장하지 않는 자신의 성적에 고뇌하며 복잡한 마음을 품고 있었다 ,"['고뇌' '괴수' '레노' '마음' '목도' '병기' '성과' '성장' '성적' '시작' '식별' '완벽' '이치카' '자신'
 '테스트' '토벌' '하루' '한편' '훈련']","['전쟁', '과학', '로맨스', '역사']",['위로'],"['사회', '인생', '동물', '시', '사진', '가족', '자연']"
9,지박소년 하나코 군 16 (특장판) - 초판 한정 홀로그램 양면 책갈피 + 선착순 한정 아크릴 스탠딩 POP,아이다이로,서울미디어코믹스(서울문화사),,2022-01-27,4134,만화,"무녀가 제물로 바쳐지면서 저세상과 이 세상의 연결통로는 닫히고 말았다. 네네와 코우는 경계로 건너갈 방법을 찾던 중, 저주받은 【빨간 집】에 들어가고 만다. 그곳에는 하나코와 똑같이 생긴 어린 아이가 있는데….",https://image.aladin.co.kr/product/28634/13/coversum/k422835551_1.jpg,무녀가 제물로 바쳐지면서 저세상과 이 세상의 연결통로는 닫히고 말았다  네네와 코우는 경계로 건너갈 방법을 찾던 중  저주받은  빨간 집 에 들어가고 만다  그곳에는 하나코와 똑같이 생긴 어린 아이가 있는데  ,['경계' '무녀' '방법' '세상' '아이' '연결' '저세상' '저주' '제물' '코우' '통로'],"['과학', '미스터리', '동화']",['희망'],"['영화', '시간', '사랑']"
10,도쿄 에일리언즈 3 (초판 한정 홀로그램 양면 일러스트 카드 + 선착순 한정 아크릴 일러스트 카드 포함 특장판),NAOE,서울미디어코믹스(서울문화사),,2022-07-13,4133,만화,에일리언 소녀의 호위 임무 중 공격을 받아 산산조각이 나버린 텐쿠바시 쇼우. 동요하면서도 기력을 총동원하며 계속되는 공격을 피하는 군지 아키라. 그러나 전투에 익숙하지 않은 군지에게 절체절명의 위기가 찾아온다.,https://image.aladin.co.kr/product/29717/30/coversum/k392838991_1.jpg,에일리언 소녀의 호위 임무 중 공격을 받아 산산조각이 나버린 텐쿠바시 쇼우  동요하면서도 기력을 총동원하며 계속되는 공격을 피하는 군지 아키라  그러나 전투에 익숙하지 않은 군지에게 절체절명의 위기가 찾아온다 ,"['계속' '공격' '군지' '기력' '동요' '바시' '산산조각' '소녀' '쇼우' '아키라' '에일리언' '위기' '임무'
 '전투' '절체절명' '총동원' '호위']","['철학', '동화', '판타지']",['용기'],"['심리', '음악', '시', '사진', '영화', '동물']"
11,그리고 행복하다는 소식을 들었습니다 (친필 사인본),이병률,달,,2022-09-13,51371,에세이,"바깥의 세계와 내면의 세계에 대해, 한 사람을 아우르는 다양한 감정과 개개인의 면면을 헤아리고 들여다봐온 이병률 시인의 산문집. 전작 &lt;혼자가 혼자에게&gt; 이후 3년 만에 펴내는 산문집으로, 사람과 그들의 인연을 총망라한 감정 '사랑'에 대한 글들을 담았다.",https://image.aladin.co.kr/product/30229/89/coversum/k002839303_1.jpg,바깥의 세계와 내면의 세계에 대해  한 사람을 아우르는 다양한 감정과 개개인의 면면을 헤아리고 들여다봐온 이병률 시인의 산문집  전작     혼자가 혼자에게     이후  년 만에 펴내는 산문집으로  사람과 그들의 인연을 총망라한 감정  사랑 에 대한 글들을 담았다 ,"['감정' '개개인' '내면' '면면' '바깥' '사람' '사랑' '산문' '세계' '시인' '이병률' '이후' '인연' '전작'
 '총망라' '혼자']","['역사', '철학', '미스터리', '시대', '판타지']","['위로', '우울', '열망']","['시', '사랑', '음악', '심리', '가족']"
12,주술회전 20 (초판한정 사멸회유 특제 미니 L홀더 + 선착순 한정 이타도리 유지 포토 카드 포함 특장판) - 센다이 -연회 중반-,아쿠타미 게게,서울미디어코믹스(서울문화사),,2022-10-26,4133,만화,"서로의 술식으로 인해 압사 직전에 놓인 후시구로와 레지. 대치 상황을 타파하기 위해 레지가 움직이고, 사투는 결말을 향해 간다─! 한편, 센다이 콜로니에선 옷코츠가 실력자들의 사파전을 무너뜨리고, 과거 주술사와 특급 주령을 끼워 넣은 치열하기 그지없는 싸움을 펼치는데?!",https://image.aladin.co.kr/product/30342/47/coversum/k382839443_1.jpg,서로의 술식으로 인해 압사 직전에 놓인 후시구로와 레지  대치 상황을 타파하기 위해 레지가 움직이고  사투는 결말을 향해 간다   한편  센다이 콜로니에선 옷코츠가 실력자들의 사파전을 무너뜨리고  과거 주술사와 특급 주령을 끼워 넣은 치열하기 그지없는 싸움을 펼치는데  ,"['결말' '과거' '구로' '대치' '레지' '사투' '사파' '상황' '서로' '실력자' '싸움' '압사' '주령' '주술사'
 '직전' '치열' '코츠' '콜로니' '타파' '특급' '한편' '후시']","['예술', '전쟁']","['불행', '자유']","['사진', '관계', '음악', '자연']"
13,무뎌진 감정이 말을 걸어올 때 (친필 사인본),김소영,책발전소X테라코타,,2022-11-09,52905,에세이,"아나운서를 그만둔 후 서점 주인으로, 방송인으로 활동하며 새로운 인생의 방향을 찾은 김소영. 책편지를 쓰기 시작하면서 책과의 권태기를 책으로 회복하고, 오랫동안 감정의 조각들을 흘려보낸 것에 익숙해져 제대로 꺼내지 못했던 내면의 이야기를 세밀하게 파고들어 완성한 글을 담아냈다.",https://image.aladin.co.kr/product/30382/16/coversum/k092830860_1.jpg,아나운서를 그만둔 후 서점 주인으로  방송인으로 활동하며 새로운 인생의 방향을 찾은 김소영  책편지를 쓰기 시작하면서 책과의 권태기를 책으로 회복하고  오랫동안 감정의 조각들을 흘려보낸 것에 익숙해져 제대로 꺼내지 못했던 내면의 이야기를 세밀하게 파고들어 완성한 글을 담아냈다 ,"['감정' '권태기' '김소영' '내면' '방송인' '방향' '서점' '시작' '아나운서' '오랫동안' '완성' '이야기' '인생'
 '조각' '주인' '편지' '활동' '회복']","['역사', '철학']","['도전', '자유']","['시간', '그림', '여행', '인생', '심리', '자연']"
14,The Earthian Tales 어션 테일즈 No.1 - alone,"김보영, 고호관, 곽재식, 구한나리, 구환회, 김창규, 김효선, 박경만, 박문영, 서바이벌SF키트, 시아란, 심너울, 심완선, 위래, 이경희, 이서영, 이수현, 이지용, 이하진, 전삼혜, 전혜진, 정명섭, 정보라, 정이담, 진규, 최의택, 한승태, 해도연, 홍지운, 황인찬, 루토, OOO, 이주혜",아작,9772799628000,2022-01-01,51234,소설,"지구에서, 지구인들이, 계절마다 만들어내는 경이로운 이야기, SF 전문 계간 문학잡지. 각자의 시간을, 공간을, 세상을 성실히 다져온 이야기꾼들은 그 빛을 반사해 저 먼 지면에 스민 밤을 밝혀줄 준비가 되어 있다. 일 년에 네 번, 계절이 올 때마다 찾아올 어션 테일즈의 시작을 알린다.",https://image.aladin.co.kr/product/28486/34/coversum/k912835128_1.jpg,지구에서  지구인들이  계절마다 만들어내는 경이로운 이야기     전문 계간 문학잡지  각자의 시간을  공간을  세상을 성실히 다져온 이야기꾼들은 그 빛을 반사해 저 먼 지면에 스민 밤을 밝혀줄 준비가 되어 있다  일 년에 네 번  계절이 올 때마다 찾아올 어션 테일즈의 시작을 알린다 ,"['각자' '경이' '계간' '계절' '공간' '문학' '반사' '세상' '시간' '시작' '이야기' '잡지' '전문' '준비'
 '지구' '지면' '테일즈']",['과학'],"['도전', '행복', '슬픔', '고민', '희망', '우울']","['시', '친구', '사진', '시간', '정치', '여행']"
15,세븐 테크 - 3년 후 당신의 미래를 바꿀 7가지 기술,"김미경, 김상균, 김세규, 김승주, 이경전, 이한주, 정지훈, 최재붕, 한재권",웅진지식하우스,9788901255712,2022-02-10,263,경제경영,"국내 최정상의 전문가들과 함께 세븐 테크란 무엇이며 왜 중요한지를 친절하게 안내한다. 그간 지나치게 현학적인 정보 나열에 그쳤던 테크 트렌드 책들과는 달리, 《세븐 테크》는 독자의 눈높이에서 굵직한 질문들을 던짐으로써 진짜 핵심이 되는 통찰들만을 골라 담으며, 또한 이 7가지 테크 혁명들이 어떻게 연결되어 우리의 삶을 바꿀지 생생하게 그릴 수 있게 해준다.",https://image.aladin.co.kr/product/28740/52/coversum/8901255715_3.jpg,국내 최정상의 전문가들과 함께 세븐 테크란 무엇이며 왜 중요한지를 친절하게 안내한다  그간 지나치게 현학적인 정보 나열에 그쳤던 테크 트렌드 책들과는 달리   세븐 테크 는 독자의 눈높이에서 굵직한 질문들을 던짐으로써 진짜 핵심이 되는 통찰들만을 골라 담으며  또한 이  가지 테크 혁명들이 어떻게 연결되어 우리의 삶을 바꿀지 생생하게 그릴 수 있게 해준다 ,"['국내' '그간' '나열' '눈높이' '독자' '세븐' '안내' '연결' '전문가' '정보' '정상' '질문' '친절' '테크'
 '통찰' '트렌드' '핵심' '혁명' '현학']","['판타지', '전쟁', '동화']","['슬픔', '우울', '자유', '긍정', '위로', '행복', '불행']","['미술', '인생']"
16,역행자 - 돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집,자청,웅진지식하우스,9788901260716,2022-06-03,70216,자기계발,"어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년, 자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책 《역행자》가 드디어 출간된다. 수많은 ‘자청 챌린저’들이 기다려온 책이자, 독자들의 인생을 송두리째 바꿔줄 문제작이다.",https://image.aladin.co.kr/product/29521/63/coversum/s572830936_1.jpg,어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년  자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책  역행자 가 드디어 출간된다  수많은  자청 챌린저 들이 기다려온 책이자  독자들의 인생을 송두리째 바꿔줄 문제작이다 ,"['계발' '독자' '문제작' '송두리' '아이콘' '역행자' '인생' '자수성가' '자청' '챌린저' '청년' '출간' '치트키'
 '튜버' '혜성']",['시대'],['도전'],"['동물', '친구', '여행', '정치', '인생', '음악', '그림']"
17,역행자 (10만 부 기념 페이크 에디션) - 돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집,자청,웅진지식하우스,9788901260716,2022-06-03,70216,자기계발,"어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년, 자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책 《역행자》가 드디어 출간된다. 수많은 ‘자청 챌린저’들이 기다려온 책이자, 독자들의 인생을 송두리째 바꿔줄 문제작이다.",https://image.aladin.co.kr/product/30026/91/coversum/k562838457_3.jpg,어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년  자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책  역행자 가 드디어 출간된다  수많은  자청 챌린저 들이 기다려온 책이자  독자들의 인생을 송두리째 바꿔줄 문제작이다 ,"['계발' '독자' '문제작' '송두리' '아이콘' '역행자' '인생' '자수성가' '자청' '챌린저' '청년' '출간' '치트키'
 '튜버' '혜성']",['시대'],['도전'],"['동물', '친구', '여행', '정치', '인생', '음악', '그림']"
18,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩) - TOEIC 기출문제 한국 독점출간 / 문제집 + 해설집 + APP 모바일 학습 / 2022 대비 최신판,ETS,(주)YBM(와이비엠),9788917238549,2021-12-13,49854,외국어,"정기시험 기출문제 7세트와 ETS 토익 예상문제 3세트가 수록되어 있다. 시험에 나온 토익 문제로 실전 감각을 키우고, 동일한 난이도의 예상문제로 시험에 확실하게 대비할 수 있다.",https://image.aladin.co.kr/product/28415/36/coversum/8917238548_2.jpg,정기시험 기출문제  세트와     토익 예상문제  세트가 수록되어 있다  시험에 나온 토익 문제로 실전 감각을 키우고  동일한 난이도의 예상문제로 시험에 확실하게 대비할 수 있다 ,['감각' '기출문제' '난이도' '대비' '문제' '세트' '수록' '시험' '실전' '예상' '정기' '토익'],['전쟁'],"['불행', '자유', '위로', '우울', '불안']","['그림', '생각', '시간']"
19,월급쟁이 부자로 은퇴하라 (10만 부 돌파 기념 증보판),너나위,알에이치코리아(RHK),9788925578156,2022-06-20,175,경제경영,"국가도 회사도 책임져주지 않는 현실을 자각한 평범한 월급쟁이가 치열하게 공부하고 공격적으로 투자해, 100억 자산가로 거듭났다. 10만 부 판매 돌파를 기념하여 ‘증보판’으로 출시되는 《월급쟁이 부자로 은퇴하라》의 저자 너나위의 이야기다.",https://image.aladin.co.kr/product/29637/94/coversum/8925578158_2.jpg,국가도 회사도 책임져주지 않는 현실을 자각한 평범한 월급쟁이가 치열하게 공부하고 공격적으로 투자해     억 자산가로 거듭났다    만 부 판매 돌파를 기념하여  증보판 으로 출시되는  월급쟁이 부자로 은퇴하라 의 저자 너나위의 이야기다 ,"['공격' '공부' '국가' '기념' '돌파' '부자' '월급쟁이' '은퇴' '이야기' '자각' '자산가' '저자' '증보판'
 '출시' '치열' '투자' '판매' '현실' '회사']",[],"['고민', '열망', '슬픔']","['심리', '음악', '시', '자연', '관계', '인생', '가족', '여행']"
20,고래별 6 + 세트박스 - 완결,나윤희,알에이치코리아(RHK),9788925578927,2022-01-15,7443,만화,"안데르센의《인어공주》를 모티브로 한, 일제 강점기 경성의 동화 같은 로맨스 웹툰《고래별》의 단행본 5권. 결사단을 쫓는 일본군을 피해 절에 은신한 수아와 해수는 스님을 통해 상황이 안 좋게 돌아가고 있음을 확인하고는 때를 기다린다.",https://image.aladin.co.kr/product/28633/46/coversum/8925578921_1.jpg,안데르센의 인어공주 를 모티브로 한  일제 강점기 경성의 동화 같은 로맨스 웹툰 고래별 의 단행본  권  결사단을 쫓는 일본군을 피해 절에 은신한 수아와 해수는 스님을 통해 상황이 안 좋게 돌아가고 있음을 확인하고는 때를 기다린다 ,"['강점기' '결사' '경성' '고래' '단행본' '동화' '로맨스' '모티브' '상황' '수아' '스님' '안데르센' '웹툰'
 '은신' '인어공주' '일본군' '일제' '해수' '확인']","['판타지', '시대', '동화', '로맨스', '예술']","['도전', '자유', '위로', '슬픔']","['정치', '사진', '관계', '자연', '여행']"
21,틴틴팅클! 2 - 단짝 틴틴이와 팅클이의 정다운 하루,난,중앙books(중앙북스),9788927812852,2022-03-11,7443,만화,고양이 틴틴과 팅클의 정겨운 일상을 담은 웹툰〈틴틴팅클!〉의 두 번째 단행본. 누구라도 보자마자 마음을 몽글몽글하게 만들어줄 사랑스러운 고양이 캐릭터들이 풀어나가는 아기자기한 일상과 공감을 자아내는 추억 이야기가 더욱 풍부해진 볼륨으로 돌아왔다.,https://image.aladin.co.kr/product/29065/3/coversum/8927812859_1.jpg,고양이 틴틴과 팅클의 정겨운 일상을 담은 웹툰 틴틴팅클  의 두 번째 단행본  누구라도 보자마자 마음을 몽글몽글하게 만들어줄 사랑스러운 고양이 캐릭터들이 풀어나가는 아기자기한 일상과 공감을 자아내는 추억 이야기가 더욱 풍부해진 볼륨으로 돌아왔다 ,['고양이' '공감' '단행본' '마음' '볼륨' '사랑' '웹툰' '이야기' '일상' '추억' '캐릭터' '틴틴'],['시대'],"['불안', '행복', '희망']","['여행', '정치', '사회', '미술', '사랑', '시', '관계', '일상']"
22,나는 오래된 거리처럼 너를 사랑하고,진은영,문학과지성사,9788932040448,2022-08-31,51167,시,2000년 『문학과사회』로 등단한 이후 감각적인 은유와 선명한 이미지로 낡고 익숙한 일상을 재배치하는 한편 동시대의 현실에 밀착한 문제의식을 철학적 사유와 시적 정치성으로 풀어내온 진은영 시인이 10년 만에 시집 &lt;나는 오래된 거리처럼 너를 사랑하고&gt;를 펴냈다.,https://image.aladin.co.kr/product/30036/43/coversum/8932040443_1.jpg,    년  문학과사회 로 등단한 이후 감각적인 은유와 선명한 이미지로 낡고 익숙한 일상을 재배치하는 한편 동시대의 현실에 밀착한 문제의식을 철학적 사유와 시적 정치성으로 풀어내온 진은영 시인이   년 만에 시집     나는 오래된 거리처럼 너를 사랑하고    를 펴냈다 ,"['감각' '거리' '동시대' '등단' '문제' '문학' '밀착' '배치' '사랑' '사유' '사회' '선명' '시인' '시집'
 '은유' '의식' '이미지' '이후' '일상' '정치' '진은영' '철학' '한편' '현실']","['전쟁', '미스터리', '판타지', '과학', '역사', '로맨스', '철학']","['용기', '행복', '희망']","['미술', '사진', '사랑', '동물', '사회', '생각', '시', '관계', '일상', '정치', '자연']"
23,헤어질 결심 각본,"박찬욱, 정서경",을유문화사,9788932474755,2022-08-05,51054,예술/대중문화,2022 칸 영화제 감독상 수상작. 영화 각본이 선사하는 즐거움 중 하나는 촬영과 편집을 마친 최종 결과물과의 차이를 발견하는 것이다. &lt;헤어질 결심 각본&gt;은 특히 이런 발견의 즐거움을 풍부하게 담고 있다.,https://image.aladin.co.kr/product/29820/33/coversum/s572830936_3.jpg,     칸 영화제 감독상 수상작  영화 각본이 선사하는 즐거움 중 하나는 촬영과 편집을 마친 최종 결과물과의 차이를 발견하는 것이다      헤어질 결심 각본    은 특히 이런 발견의 즐거움을 풍부하게 담고 있다 ,['각본' '감독' '결과물' '결심' '발견' '상작' '선사' '영화' '영화제' '즐거움' '차이' '촬영' '최종' '편집'],[],['긍정'],"['동물', '사랑', '영화', '자연', '심리', '친구', '음악']"
24,헤어질 결심 스토리보드북,"이윤호, 박찬욱",을유문화사,9788932474786,2022-10-20,51051,예술/대중문화,"영화 '헤어질 결심'은 박해일과 탕웨이를 비롯한 배우들의 열연은 물론, 인상적인 대사와 꼼꼼한 디테일로 관객들을 사로잡았다. 사진 도판을 제외한 본문만 440여 페이지에 달하는 이 책은 보통의 장편 영화 스토리보드북보다 훨씬 촘촘한 밑그림을 선보인다.",https://image.aladin.co.kr/product/30277/26/coversum/8932474788_2.jpg,영화  헤어질 결심 은 박해일과 탕웨이를 비롯한 배우들의 열연은 물론  인상적인 대사와 꼼꼼한 디테일로 관객들을 사로잡았다  사진 도판을 제외한 본문만    여 페이지에 달하는 이 책은 보통의 장편 영화 스토리보드북보다 훨씬 촘촘한 밑그림을 선보인다 ,"['결심' '관객' '대사' '도판' '디테일' '밑그림' '박해일' '배우' '보통' '본문' '사진' '스토리보드' '열연'
 '영화' '인상' '장편' '제외' '탕웨이' '페이지']","['미스터리', '과학', '동화', '시대', '역사']","['위로', '열망']","['동물', '그림', '심리', '사랑', '자연', '사진', '영화', '사회']"
